hotel_name,hotel_url,search_city,rating,latitude,longitude,description
Hotel De Quebec,https://www.booking.com/hotel/fr/alive-hotel-de-quebec.en-gb.html?aid=304142&label=gen173nr-1FCAQoggJCDHNlYXJjaF9yb3VlbkgzWARoTYgBAZgBCbgBF8gBDNgBAegBAfgBA4gCAagCA7gCzMeJvQbAAgHSAiRlMGY5YTRiZC1iOWEyLTQ2NDMtYTVjMS02ZjIwOWZkYjljZjPYAgXgAgE&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=11&hapos=11&sr_order=popularity&srpvid=190c85a6643209fc&srepoch=1738695629&from=searchresults,Rouen,8.2,49.43783418793873,1.0972528159618378,"Located in the heart of Rouen, in a peaceful area only a 5-minute walk from the old town and Rouen Cathedral, this hotel includes free Wi-Fi internet access. The Kindarena Stadium is 3 km away.

Start the day with a buffet breakfast, which can be enjoyed from the comfort of your own room with an extra cost.

Spend the day exploring the narrow streets of the nearby old town, with its antique shops and pretty churches. Guests can relax in the common lounge area.

Rouen Rive Droite Train Station is a 20-minute walk from the hotel. Théâtre des Arts tram stop is 800 metres away."
Le Bohème,https://www.booking.com/hotel/fr/le-boheme-rouen.en-gb.html?aid=304142&label=gen173nr-1FCAQoggJCDHNlYXJjaF9yb3VlbkgzWARoTYgBAZgBCbgBF8gBDNgBAegBAfgBA4gCAagCA7gCzMeJvQbAAgHSAiRlMGY5YTRiZC1iOWEyLTQ2NDMtYTVjMS02ZjIwOWZkYjljZjPYAgXgAgE&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=12&hapos=12&sr_order=popularity&srpvid=190c85a6643209fc&srepoch=1738695629&from=searchresults,Rouen,7.6,49.4414822,1.096959,"Located in Rouen, 1.2 km from Gare de Rouen Rive Droite and 3.4 km from Voltaire Station, Rouen, Le Bohème provides city views and free WiFi. The property is set 3.7 km from Rouen Kindarena Sports Hall, 4.3 km from Hotel de ville de Soteville Station, Rouen and 5 km from 14-juillet Tramway Station, Rouen. The property is 100 metres from the city centre and 300 metres from Notre-Dame Cathedral of Rouen.

The apartment features 1 bedroom, a flat-screen TV, a fully equipped kitchen with an oven and a microwave, a washing machine, and 1 bathroom with a shower. Towels and bed linen are provided in the apartment. The accommodation is non-smoking.

Rouen Expo is 7.1 km from the apartment, while Musee des Beaux-Arts de Rouen is 600 metres away. Beauvais–Tillé Airport is 83 km from the property."
DOMITYS Les Mosaïques,https://www.booking.com/hotel/fr/domitys-les-mosaiques.en-gb.html?aid=304142&label=gen173nr-1FCAQoggJCDHNlYXJjaF9yb3VlbkgzWARoTYgBAZgBCbgBF8gBDNgBAegBAfgBA4gCAagCA7gCzMeJvQbAAgHSAiRlMGY5YTRiZC1iOWEyLTQ2NDMtYTVjMS02ZjIwOWZkYjljZjPYAgXgAgE&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=9&hapos=9&sr_order=popularity&srpvid=190c85a6643209fc&srepoch=1738695629&from=searchresults,Rouen,8.8,49.4290146,1.0832807,"Set just 1 km from Voltaire Station, Rouen, DOMITYS Les Mosaïques provides accommodation in Rouen with access to a garden, a terrace, as well as full-day security. Complimentary WiFi is featured throughout the property and private parking is available on site. The aparthotel offers an indoor pool, sauna and a lift. Accommodation for disabled guests is also available at the property.

Each unit features a balcony, a fully equipped kitchenette with a microwave, a dining area and a flat-screen TV, while the private bathroom includes a walk-in shower and a hair dryer. A toaster, a fridge and stovetop are also provided, as well as a coffee machine and a kettle. At the aparthotel, the units come with bed linen and towels.

Guests at the aparthotel can enjoy a continental breakfast. There is a coffee shop, bar and lounge.

You can play billiards at DOMITYS Les Mosaïques.

Hotel de ville de Soteville Station, Rouen is 2 km from the accommodation, while 14-juillet Tramway Station, Rouen is 2.8 km away. Deauville - Normandie Airport is 84 km from the property."
Hotel Morand,https://www.booking.com/hotel/fr/lemorand.en-gb.html?aid=304142&label=gen173nr-1FCAQoggJCDHNlYXJjaF9yb3VlbkgzWARoTYgBAZgBCbgBF8gBDNgBAegBAfgBA4gCAagCA7gCzMeJvQbAAgHSAiRlMGY5YTRiZC1iOWEyLTQ2NDMtYTVjMS02ZjIwOWZkYjljZjPYAgXgAgE&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=7&hapos=7&sr_order=popularity&srpvid=190c85a6643209fc&srepoch=1738695629&from=searchresults,Rouen,8.0,49.44569975167499,1.0945229977369308,"Hotel Morand is a renovated 17th-century coaching inn that now works as a hotel and is located in the historic centre of Rouen, 400 metres from SNCF Train Station. Free WiFi access is available throughout the property.

All guest rooms at Hotel Morand are equipped with tea and coffee making facilities and a flat-screen TV. Each room has a private bathroom with a shower and a hairdryer.

A continental breakfast is served each morning. Guests can relax in the lounge with its fireplace and exposed beams.

Le Morand is located opposite the Musée des Beaux Arts and Rouen Cathedral is a 2-minute walk from the hotel."
Novotel Rouen Centre Cathédrale,https://www.booking.com/hotel/fr/novotel-rouen-centre-cathedrale.en-gb.html?aid=304142&label=gen173nr-1FCAQoggJCDHNlYXJjaF9yb3VlbkgzWARoTYgBAZgBCbgBF8gBDNgBAegBAfgBA4gCAagCA7gCzMeJvQbAAgHSAiRlMGY5YTRiZC1iOWEyLTQ2NDMtYTVjMS02ZjIwOWZkYjljZjPYAgXgAgE&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=6&hapos=6&sr_order=popularity&srpvid=190c85a6643209fc&srepoch=1738695629&from=searchresults,Rouen,8.4,49.4388505,1.0899553,"Situated in Rouen, 600 metres from Notre-Dame Cathedral of Rouen, Novotel Rouen Centre Cathédrale features accommodation with a fitness centre, private parking, a restaurant and a bar. This 4-star hotel offers room service and a 24-hour front desk. The property is 1.4 km from Gare de Rouen Rive Droite, and within 700 metres of the city centre.

The hotel will provide guests with air-conditioned rooms offering a desk, a safety deposit box, a flat-screen TV and a private bathroom with a shower. All rooms have a wardrobe.

Guests at Novotel Rouen Centre Cathédrale can enjoy a buffet breakfast.

The accommodation offers an indoor pool.

Rouen Kindarena Sports Hall is 3 km from Novotel Rouen Centre Cathédrale, while Voltaire Station, Rouen is 3 km from the property. Beauvais–Tillé Airport is 84 km away."
Le Charmant F2 rue du Gros Horloge à Rouen!,https://www.booking.com/hotel/fr/charmant-f2-rue-du-gros-horloge-a-rouen.en-gb.html?aid=304142&label=gen173nr-1FCAQoggJCDHNlYXJjaF9yb3VlbkgzWARoTYgBAZgBCbgBF8gBDNgBAegBAfgBA4gCAagCA7gCzMeJvQbAAgHSAiRlMGY5YTRiZC1iOWEyLTQ2NDMtYTVjMS02ZjIwOWZkYjljZjPYAgXgAgE&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=8&hapos=8&sr_order=popularity&srpvid=190c85a6643209fc&srepoch=1738695629&from=searchresults,Rouen,8.2,49.4422289,1.0893793,"Set in the centre of Rouen, just 500 metres from Notre-Dame Cathedral of Rouen and 1 km from Gare de Rouen Rive Droite, Le Charmant F2 rue du Gros Horloge à Rouen! offers accommodation with city views and free WiFi. The property is situated 3.5 km from Voltaire Station, Rouen, 4.6 km from Hotel de ville de Soteville Station, Rouen and 5.3 km from 14-juillet Tramway Station, Rouen. The property is non-smoking and is located 2.9 km from Rouen Kindarena Sports Hall.

The apartment has 1 bedroom, a TV, a fully equipped kitchen with an oven and a microwave, and 1 bathroom with a shower. Towels and bed linen are offered in the apartment.

Rouen Expo is 7 km from the apartment, while Musee des Beaux-Arts de Rouen is 500 metres from the property. Beauvais–Tillé Airport is 85 km away."
B&B HOTEL Rouen Centre Rive Droite,https://www.booking.com/hotel/fr/ibis-rouen-centre-rive-droite.en-gb.html?aid=304142&label=gen173nr-1FCAQoggJCDHNlYXJjaF9yb3VlbkgzWARoTYgBAZgBCbgBF8gBDNgBAegBAfgBA4gCAagCA7gCzMeJvQbAAgHSAiRlMGY5YTRiZC1iOWEyLTQ2NDMtYTVjMS02ZjIwOWZkYjljZjPYAgXgAgE&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=10&hapos=10&sr_order=popularity&srpvid=190c85a6643209fc&srepoch=1738695629&from=searchresults,Rouen,8.1,49.44318543731502,1.079113706946373,"Located a 20-minute walk from the centre and the cathedral, B&B HOTEL Rouen Centre Rive Droite offers a French restaurant, a bar and air-conditioned rooms with a flat-screen, cable TV. Free Wi-Fi access is provided.

All of the rooms at B&B HOTEL Rouen Centre Rive Droite have a private bathroom with a hairdryer. A telephone and a radio are also provided.

A buffet breakfast composed of sweet and savoury dishes such as eggs, fruit salad, yogurts and juices is served every day. Pastries baked on site and fresh French Madeleine cakes are also on offer, as well as a hot beverage and a piece of fruit to take away. Outside of regular breakfast hours guests can also enjoy a lighter option, available from 04:00.

B&B HOTEL Rouen Centre Rive Droite is a 16-minute walk from the Museum of Fine Arts and a 13-minute walk from Rouen Opera.

The hotel is situated 1 km from the train station and 6 km from the A28 motorway. There is a private car park on site, available at a surcharge."
Mercure Rouen Centre Cathédrale,https://www.booking.com/hotel/fr/mercure-rouen-centre.en-gb.html?aid=304142&label=gen173nr-1FCAQoggJCDHNlYXJjaF9yb3VlbkgzWARoTYgBAZgBCbgBF8gBDNgBAegBAfgBA4gCAagCA7gCzMeJvQbAAgHSAiRlMGY5YTRiZC1iOWEyLTQ2NDMtYTVjMS02ZjIwOWZkYjljZjPYAgXgAgE&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=5&hapos=5&sr_order=popularity&srpvid=190c85a6643209fc&srepoch=1738695629&from=searchresults,Rouen,8.4,49.44117284656542,1.0951754450798035,"This Mercure is located in central Rouen, 160 metres from Notre Dame Cathedral and 3 km from Kindarena Stadium. It offers air-conditioned guest rooms, each with a private bathroom, satellite TV and free WiFi access.

The Mercure Rouen Centre Cathédrale serves a full breakfast, which can be enjoyed in the comfort of your room and an express breakfast option. Guests can also enjoy a drink in the hotel bar.

The Place du Vieux Marché (the old market) and the Gros Horloge are within easy walking distance of the Mercure Rouen Centre. Rouen Train Station is situated just 1 km away and underground, private parking is available on site."
F1 place St Marc avec parking,https://www.booking.com/hotel/fr/f1-placz-st-marc-avec-parking.en-gb.html?aid=304142&label=gen173nr-1FCAQoggJCDHNlYXJjaF9yb3VlbkgzWARoTYgBAZgBCbgBF8gBDNgBAegBAfgBA4gCAagCA7gCzMeJvQbAAgHSAiRlMGY5YTRiZC1iOWEyLTQ2NDMtYTVjMS02ZjIwOWZkYjljZjPYAgXgAgE&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=4&hapos=4&sr_order=popularity&srpvid=190c85a6643209fc&srepoch=1738695629&from=searchresults,Rouen,9.0,49.4371007,1.1021116,"Located less than 1 km from Notre-Dame Cathedral of Rouen and 2.6 km from Voltaire Station, Rouen in the centre of Rouen, F1 place St Marc avec parking provides accommodation with free WiFi and free private parking. This apartment offers accommodation with a balcony. The property is non-smoking and is set 1.9 km from Gare de Rouen Rive Droite.

This apartment is equipped with 1 bedroom, a kitchen with an oven and a microwave, a flat-screen TV, a seating area and 1 bathroom equipped with a shower. Towels and bed linen are provided in the apartment. For added privacy, the accommodation features a private entrance.

Hotel de ville de Soteville Station, Rouen is 3.5 km from the apartment, while Rouen Kindarena Sports Hall is 3.6 km away. Beauvais–Tillé Airport is 83 km from the property."
"l'Olympe - Babyfoot, Vidéoprojecteur & Parking",https://www.booking.com/hotel/fr/olympe-babyfoot-cinema-parking.en-gb.html?aid=304142&label=gen173nr-1FCAQoggJCDHNlYXJjaF9yb3VlbkgzWARoTYgBAZgBCbgBF8gBDNgBAegBAfgBA4gCAagCA7gCzMeJvQbAAgHSAiRlMGY5YTRiZC1iOWEyLTQ2NDMtYTVjMS02ZjIwOWZkYjljZjPYAgXgAgE&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=2&hapos=2&sr_order=popularity&srpvid=190c85a6643209fc&srepoch=1738695629&from=searchresults,Rouen,8.8,49.4416689,1.1013595999999999,"Located 700 metres from Notre-Dame Cathedral of Rouen and 1.3 km from Gare de Rouen Rive Droite in the centre of Rouen, l'Olympe - Babyfoot, Vidéoprojecteur & Parking provides accommodation with free WiFi and free private parking. The property features city views and is 4 km from Rouen Kindarena Sports Hall and 4.2 km from Hotel de ville de Soteville Station, Rouen. The property is non-smoking and is set 3.3 km from Voltaire Station, Rouen.

The spacious apartment is equipped with 1 separate bedroom, 1 bathroom, a fully equipped kitchen with a dining area and dishwasher, and a living room with a TV. Towels and bed linen are provided in the apartment.

14-juillet Tramway Station, Rouen is 5 km from the apartment, while Rouen Expo is 7.5 km away. Beauvais–Tillé Airport is 83 km from the property."
Aparthotel Adagio Access Rouen Centre Cathédrale,https://www.booking.com/hotel/fr/aparthotel-adagio-access-rouen-centre-cathedrale.en-gb.html?aid=304142&label=gen173nr-1FCAQoggJCDHNlYXJjaF9yb3VlbkgzWARoTYgBAZgBCbgBF8gBDNgBAegBAfgBA4gCAagCA7gCzMeJvQbAAgHSAiRlMGY5YTRiZC1iOWEyLTQ2NDMtYTVjMS02ZjIwOWZkYjljZjPYAgXgAgE&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=3&hapos=3&sr_order=popularity&srpvid=190c85a6643209fc&srepoch=1738695629&from=searchresults,Rouen,8.5,49.439067,1.089627,"Conveniently located in the centre of Rouen, Aparthotel Adagio Access Rouen Centre Cathédrale offers air-conditioned rooms with private parking and room service. The property has a bar, as well as a restaurant serving Italian cuisine. The property is non-smoking and is set 600 metres from Notre-Dame Cathedral of Rouen.

All guest rooms in the hotel are fitted with a coffee machine. At Aparthotel Adagio Access Rouen Centre Cathédrale all rooms have a desk, a flat-screen TV and a private bathroom.

The accommodation offers a buffet or continental breakfast.

Languages spoken at the reception include English and French.

Gare de Rouen Rive Droite is 1.3 km from Aparthotel Adagio Access Rouen Centre Cathédrale, while Rouen Kindarena Sports Hall is 3.1 km from the property. Beauvais–Tillé Airport is 84 km away."
"Appartement une chambre avec parking, Vieux Lille",https://www.booking.com/hotel/fr/appartement-une-chambre-avec-parking-vieux-lille.en-gb.html?aid=304142&label=gen173nr-1FCAQoggJCDHNlYXJjaF9saWxsZUgzWARoTYgBAZgBCbgBF8gBDNgBAegBAfgBA4gCAagCA7gCzMeJvQbAAgHSAiQ4OGMxZjliYS03NWVmLTQ0ZGUtYjFjNS1iZjg2NzJiMGM5YznYAgXgAgE&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=22&hapos=22&sr_order=popularity&srpvid=fa2b85a679d105f5&srepoch=1738695629&from=searchresults,Lille,8.4,50.6400632,3.0568822,"Situated in Lille in the Nord region, with Zoo Lille and Printemps Gallery nearby, Appartement une chambre avec parking, Vieux Lille offers accommodation with free private parking. The property is around 1.2 km from Lille Flandres Train Station, 3.9 km from Lille Europe Train Station and 1.9 km from Tour de Lille. The property is non-smoking and is set 700 metres from Lille Opera.

With free WiFi, this 1-bedroom apartment features a flat-screen TV and a kitchen with an oven and microwave. Towels and bed linen are available in the apartment.

Popular points of interest near the apartment include Grand Place Lille, Hospice Gantois and Coilliot House. Lille Airport is 10 km from the property."
Lille Hypercentre - Gares - Charmant duplex,https://www.booking.com/hotel/fr/lille-hypercentre-gares-charmant-duplex.en-gb.html?aid=304142&label=gen173nr-1FCAQoggJCDHNlYXJjaF9saWxsZUgzWARoTYgBAZgBCbgBF8gBDNgBAegBAfgBA4gCAagCA7gCzMeJvQbAAgHSAiQ4OGMxZjliYS03NWVmLTQ0ZGUtYjFjNS1iZjg2NzJiMGM5YznYAgXgAgE&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=19&hapos=19&sr_order=popularity&srpvid=fa2b85a679d105f5&srepoch=1738695629&from=searchresults,Lille,No Rating,50.6369885,3.0688255,"Located in Lille, near Grand Place Lille, Lille Flandres Train Station and Hospice Gantois, Lille Hypercentre - Gares - Charmant duplex features free WiFi. This property is situated a short distance from attractions such as Lille Europe Train Station, Lille Grand Palais, and Aeronef. The property is 600 metres from the city centre and 400 metres from Lille Opera.

The apartment features 1 bedroom, a TV, a fully equipped kitchen with a microwave and a toaster, and 1 bathroom with a shower. Towels and bed linen are provided in the apartment. The accommodation is non-smoking.

There is a supermarket close to the apartment.

Popular points of interest near the apartment include Zénith of Lille, Tour de Lille and Printemps Gallery. Lille Airport is 9 km away."
B&B HOTEL Lille Centre Grand Palais,https://www.booking.com/hotel/fr/b-b-lille-centre-grand-palais.en-gb.html?aid=304142&label=gen173nr-1FCAQoggJCDHNlYXJjaF9saWxsZUgzWARoTYgBAZgBCbgBF8gBDNgBAegBAfgBA4gCAagCA7gCzMeJvQbAAgHSAiQ4OGMxZjliYS03NWVmLTQ0ZGUtYjFjNS1iZjg2NzJiMGM5YznYAgXgAgE&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=23&hapos=23&sr_order=popularity&srpvid=fa2b85a679d105f5&srepoch=1738695629&from_sustainable_property_sr=1&from=searchresults,Lille,7.8,50.62813749606027,3.0814236402511597,"This hotel is a 5-minute walk from the Lille Grand Palais Metro station. With a 24-hour reception, it offers soundproofed rooms with free unlimited Wi-Fi, a private bathroom and a flat-screen TV with satellite channels.

A breakfast buffet is served daily at the B&B Lille Centre Grand Palais.

The B&B Lille Centre is 600 metres from the Lille Grand Palais and paid private underground parking is available subject to availability and reservation at the hotel."
